CustomerID,Recency,Frequency,MonetaryValue,AvgTransactionValue,CLV,RollingAvgAmount
14560,6,22,2237.77,101.71681818181818,2237.77,30.183040540540542
14561,75,3,1080.76,360.25333333333333,1080.76,15.63855072463768
14562,3,18,5074.77,281.9316666666667,5074.77,11.8991804570528
14565,95,4,3099.12,774.78,3099.12,24.24162729658793
14566,110,1,1432.0,1432.0,1432.0,358.0
14567,56,2,1530.3600000000001,765.1800000000001,1530.3600000000001,46.67757575757575
14569,0,1,227.39,227.39,227.39,18.390833333333337
14570,280,2,218.06,109.03,218.06,7.303735632183908
14572,2,7,2832.84,404.6914285714286,2832.84,10.273790123456786
14573,179,9,1653.42,183.71333333333334,1653.42,6.985404255319151
14576,371,1,35.400000000000006,35.400000000000006,35.400000000000006,35.400000000000006
14577,12,4,859.71,214.9275,859.71,6.923658536585366
14578,2,1,168.63,168.63,168.63,7.8741666666666665
14581,16,1,138.6,138.6,138.6,8.772450980392156
14582,40,1,114.11,114.11,114.11,17.75611111111111
14583,5,5,1052.55,210.51,1052.55,3.205666666666667
14584,168,4,1042.26,260.565,1042.26,10.407683333333335
14585,49,1,157.05,157.05,157.05,5.267471264367816
14586,276,1,237.35999999999999,237.35999999999999,237.35999999999999,12.75157894736842
14587,18,9,1601.14,177.90444444444447,1601.14,4.1783681462141
14589,371,1,39.75,39.75,39.75,15.016666666666666
14591,14,4,1447.14,361.785,1447.14,7.460228426395939
14592,34,3,570.46,190.15333333333334,570.46,3.4250609756097554
14593,21,3,617.99,205.99666666666667,617.99,4.092752192982456
14594,6,2,379.83,189.915,379.83,7.136037735849057
14595,19,6,1740.6000000000001,290.1,1740.6000000000001,17.25049019607843
14597,10,2,883.15,441.575,883.15,16.11109090909091
14598,43,1,221.97,221.97,221.97,4.297466666666668
14600,305,1,393.33000000000004,393.33000000000004,393.33000000000004,15.854866666666666
14601,10,1,213.96,213.96,213.96,38.33142857142857
14603,274,1,660.0,660.0,660.0,240.0
14606,0,93,12156.65,130.71666666666667,12156.65,4.4994827160493855
14607,15,14,16569.5,1183.5357142857142,16569.5,192.50581395348837
14608,3,4,1785.15,446.2875,1785.15,94.765
14609,71,4,601.56,150.39,601.56,151.56
14616,242,3,406.08000000000004,135.36,406.08000000000004,165.6
14618,8,3,553.44,184.48000000000002,553.44,36.95375000000001
14619,245,1,394.44,394.44,394.44,19.879833333333334
14620,205,2,412.78000000000003,206.39000000000001,412.78000000000003,15.941538461538462
14621,0,5,1788.3600000000001,357.672,1788.3600000000001,19.694021739130438
14622,184,1,320.58000000000004,320.58000000000004,320.58000000000004,15.667301587301587
14623,31,5,889.25,177.85,889.25,6.474365671641792
14624,56,2,225.85,112.925,225.85,17.746153846153845
14625,195,2,899.63,449.815,899.63,16.96817610062893
14626,23,4,2791.27,697.8175,2791.27,22.787322404371583
14628,90,2,671.96,335.98,671.96,28.02125
14629,3,2,959.01,479.505,959.01,6.354583333333334
14631,50,3,1006.98,335.66,1006.98,24.817073170731707
14632,262,1,114.56,114.56,114.56,15.53875
14633,265,1,344.90000000000003,344.90000000000003,344.90000000000003,17.360833333333336
14636,35,2,609.85,304.925,609.85,21.955357142857146
14638,50,1,443.6,443.6,443.6,29.684270833333333
14639,51,6,2984.4900000000002,497.415,2984.4900000000002,17.386182170542636
14640,23,6,2125.08,354.18,2125.08,20.131415094339623
14641,21,1,110.46000000000001,110.46000000000001,110.46000000000001,18.674285714285713
14642,58,1,96.12,96.12,96.12,33.93
14643,169,2,693.8100000000001,346.90500000000003,693.8100000000001,22.85688172043011
14644,67,2,830.76,415.38,830.76,32.362307692307695
14645,156,2,597.09,298.545,597.09,19.497444444444447
14646,1,73,280206.02,3838.4386301369864,280206.02,134.89103725112395
14647,200,1,243.22,243.22,243.22,8.177611111111112
14649,4,4,1417.29,354.3225,1417.29,7.163274706867669
14651,66,2,654.6,327.3,654.6,6.334313725490197
14652,76,1,114.18,114.18,114.18,4.0539080459770105
14653,0,7,1947.55,278.2214285714286,1947.5500000000002,8.181962025316459
14655,7,4,1932.23,483.0575,1932.23,39.28496598639456
14656,168,2,291.05,145.525,291.05,3.677916666666667
14657,17,4,848.22,212.055,848.22,6.561071428571428
14658,4,2,247.15,123.575,247.15,7.573563218390804
14659,8,9,2529.93,281.1033333333333,2529.93,10.029071146245057
14660,86,2,285.74,142.87,285.74,7.862166666666667
14661,26,1,107.95,107.95,107.95,24.102083333333333
14662,28,4,771.17,192.7925,771.17,4.604275793650793
14664,19,2,637.89,318.945,637.89,6.499343434343434
14665,60,5,1835.7,367.14,1835.6999999999998,20.425370370370374
14666,23,1,195.25,195.25,195.25,12.819642857142856
14667,10,25,9241.2,369.648,9241.2,16.106143106457242
14669,241,3,1269.99,423.33,1269.99,7.503127450980391
14670,279,2,411.53,205.765,411.53,3.1522474747474747
14672,234,2,765.5500000000001,382.77500000000003,765.5500000000001,12.351092896174865
14673,2,5,1736.4,347.28000000000003,1736.4,23.031283783783792
14675,15,1,604.75,604.75,604.75,5.889395424836602
14676,30,6,2548.2400000000002,424.7066666666667,2548.2400000000002,59.736666666666665
14680,24,16,28754.11,1797.131875,28754.11,110.94848837209302
14681,70,3,498.95,166.31666666666666,498.95,66.15833333333333
14682,187,2,52.0,26.0,52.0,23.4
14684,25,5,1236.28,247.256,1236.28,2.84797307996833
14687,106,1,628.38,628.38,628.38,38.376
14688,7,21,5630.87,268.13666666666666,5630.87,17.026615698267076
14689,208,1,112.80000000000001,112.80000000000001,112.80000000000001,7.513461538461538
14690,43,2,371.7,185.85,371.7,7.506833333333333
14691,30,5,2114.33,422.866,2114.33,29.74633802816901
14692,136,4,591.55,147.8875,591.55,8.860539215686273
14693,264,1,172.9,172.9,172.9,11.335416666666667
14696,3,7,2078.95,296.99285714285713,2078.95,15.996153846153845
14697,217,2,188.61,94.305,188.61,8.728863636363636
14698,1,5,1250.76,250.152,1250.76,6.017984126984128
14699,213,1,109.13000000000001,109.13000000000001,109.13000000000001,12.776666666666667
14700,31,3,2235.3,745.1,2235.3,19.283652173913044
14701,10,9,2549.37,283.2633333333333,2549.37,7.647845771144278
14702,0,17,3292.14,193.65529411764706,3292.14,9.508472622478386
14703,14,1,318.17,318.17,318.17,14.759545454545457
14704,10,9,1546.91,171.8788888888889,1546.91,3.7007710843373505
14705,198,1,179.0,179.0,179.0,179.0
14708,2,3,1126.3700000000001,375.4566666666667,1126.3700000000001,39.91678571428572
14709,14,13,4921.04,378.54153846153844,4921.04,25.06534013605442
14710,13,4,606.13,151.5325,606.13,4.408021582733812
14711,9,11,2868.8,260.8,2868.8,8.040681605975722
14712,28,3,917.07,305.69,917.0699999999999,33.053133333333335
14713,8,11,2666.36,242.39636363636365,2666.36,7.9019469026548705
14714,23,1,160.19,160.19,160.19,15.120666666666665
14715,24,4,867.38,216.845,867.38,12.103943661971831
14716,42,2,329.68,164.84,329.68,6.046606060606059
14719,1,5,1602.13,320.42600000000004,1602.13,6.824317862165965
14720,5,3,663.81,221.26999999999998,663.81,17.990135135135134
14722,146,1,187.92,187.92,187.92,6.676551724137932
14723,9,6,1158.3,193.04999999999998,1158.3,4.164748201438848
14725,24,1,718.08,718.08,718.08,13.45025641025641
14727,273,1,268.58,268.58,268.58,30.256
14729,373,1,313.49,313.49,313.49,4.390234741784037
14730,0,8,2005.06,250.6325,2005.06,3.9888290086493687
14731,46,3,380.02,126.67333333333333,380.02,8.45211111111111
14732,7,8,2702.4900000000002,337.81125000000003,2702.4900000000002,18.390975056689342
14733,15,12,9585.91,798.8258333333333,9585.91,47.329257425742576
14735,3,32,6065.6900000000005,189.55281250000002,6065.6900000000005,31.45226804123711
14737,3,3,1164.55,388.18333333333334,1164.55,70.90294117647058
14738,42,7,1314.45,187.77857142857144,1314.45,24.20216049382716
14739,3,7,3902.28,557.4685714285714,3902.2799999999997,63.81533333333334
14740,196,3,1448.21,482.7366666666667,1448.21,16.259662921348312
14741,11,6,1400.3400000000001,233.39000000000001,1400.3400000000001,23.58824858757062
14744,15,7,1099.98,157.14000000000001,1099.98,43.605000000000004
14745,112,5,1220.26,244.052,1220.26,18.446763285024158
14747,248,1,328.2,328.2,328.2,18.844444444444445
14748,28,5,1415.75,283.15,1415.75,15.829850187265919
14752,43,1,389.64000000000004,389.64000000000004,389.64000000000004,106.59200000000001
14753,86,1,563.15,563.15,563.15,18.51527777777778
14754,44,2,638.05,319.025,638.05,15.633414634146343
14755,9,11,5010.28,455.47999999999996,5010.28,21.34078014184397
14756,14,1,738.96,738.96,738.96,19.514736842105265
14757,74,1,420.5,420.5,420.5,22.92017543859649
14758,144,4,1484.06,371.015,1484.06,20.88018779342723
14759,4,3,1625.97,541.99,1625.97,15.949460784313729
14760,296,1,89.2,89.2,89.2,15.846666666666668
14761,58,2,255.9,127.95,255.9,21.20909090909091
14762,263,1,300.52,300.52,300.52,14.624761904761906
14764,46,1,278.3,278.3,278.3,54.31666666666667
14765,28,3,254.11,84.70333333333333,254.11,6.523547008547007
14766,7,6,2473.37,412.2283333333333,2473.37,18.322679012345677
14768,16,2,192.60000000000002,96.30000000000001,192.60000000000002,33.95
14769,2,8,10674.75,1334.34375,10674.75,9.791574923547396
14770,231,2,876.4200000000001,438.21000000000004,876.4200000000001,16.609038461538464
14772,111,1,139.26,139.26,139.26,15.952037037037037
14775,57,3,1011.9,337.3,1011.9000000000001,16.734666666666666
14776,50,11,2538.2999999999997,230.75454545454542,2538.2999999999997,21.661538461538463
14778,126,2,730.86,365.43,730.86,20.367428571428572
14779,280,3,386.15,128.71666666666667,386.15,9.359146341463415
14780,54,2,447.68,223.84,447.68,16.68
14782,319,1,200.10000000000002,200.10000000000002,200.10000000000002,43.25
14784,25,2,289.99,144.995,289.99,20.916666666666668
14785,9,2,77.4,38.7,77.4,25.180000000000003
14788,6,2,679.44,339.72,679.44,22.684
14789,28,1,197.64,197.64,197.64,30.189999999999998
14790,16,4,745.06,186.265,745.06,16.338260869565215
14792,63,1,6.2,6.2,6.2,2.525
14793,20,1,228.99,228.99,228.99,16.457619047619048
14794,2,7,1319.91,188.55857142857144,1319.91,16.396375
14795,165,1,131.45000000000002,131.45000000000002,131.45000000000002,25.19027777777778
14796,0,17,8022.49,471.9111764705882,8022.49,7.047239263803683
14798,52,3,173.74,57.913333333333334,173.74,13.146388888888888
14799,50,1,157.7,157.7,157.7,11.345769230769232
14800,47,12,4339.74,361.645,4339.74,11.262095238095238
14801,60,1,193.14,193.14,193.14,3.1762146892655365
14803,161,3,845.5500000000001,281.85,845.5500000000001,19.160416666666666
14804,8,1,353.27,353.27,353.27,30.28222222222222
14805,14,4,554.65,138.6625,554.65,11.825531914893617
14806,74,1,193.39000000000001,193.39000000000001,193.39000000000001,17.312727272727273
14808,39,8,2741.17,342.64625,2741.17,11.88795744680851
14810,40,11,2087.88,189.80727272727273,2087.88,8.164888888888889
14813,369,2,155.43,77.715,155.43,5.075444444444443
14815,36,2,778.5,389.25,778.5,14.649056603773584
14816,196,1,271.85,271.85,271.85,39.28125
14817,199,2,1110.34,555.17,1110.34,17.23621693121693
14818,73,3,657.8,219.26666666666665,657.8,13.726041666666667
14819,63,2,272.07,136.035,272.07,21.62846153846154
14820,20,4,507.29,126.8225,507.29,17.808275862068967
14821,366,1,48.800000000000004,48.800000000000004,48.800000000000004,24.800000000000004
14823,179,3,321.43,107.14333333333333,321.43,4.648880952380953
14824,9,4,1127.71,281.9275,1127.71,37.2164367816092
14825,3,12,2226.9100000000003,185.57583333333335,2226.9100000000003,18.571101928374656
14828,196,3,2139.76,713.2533333333334,2139.76,132.6094117647059
14829,28,4,697.55,174.3875,697.55,16.576349206349207
14830,52,1,197.13,197.13,197.13,4.72225
14834,17,6,1720.3,286.71666666666664,1720.2999999999997,26.154328358208954
14836,9,3,102.45,34.15,102.44999999999999,17.041666666666668
14837,89,4,1649.5,412.375,1649.5,15.301003086419755
14840,267,1,62.85,62.85,62.85,15.2375
14841,52,6,3295.76,549.2933333333334,3295.76,23.92048309178744
14842,43,4,2824.69,706.1725,2824.69,19.75694252873563
14844,63,4,3189.81,797.4525,3189.81,24.588589743589747
14847,148,1,309.40000000000003,309.40000000000003,309.40000000000003,24.356410256410257
14849,21,25,7930.54,317.2216,7930.540000000001,20.367989690721643
14850,311,1,325.75,325.75,325.75,14.714682539682538
14851,22,2,511.35,255.675,511.35,18.086785714285714
14852,57,6,2836.69,472.7816666666667,2836.69,19.831794871794873
14853,23,2,475.8,237.9,475.8,53.209259259259255
14854,77,7,2759.83,394.26142857142855,2759.83,21.96275590551181
14855,118,2,645.65,322.825,645.65,31.32
14856,35,3,1311.38,437.1266666666667,1311.38,19.645454545454545
14857,59,2,1173.1200000000001,586.5600000000001,1173.1200000000001,19.663666666666664
14859,12,4,1353.74,338.435,1353.74,23.194080459770113
14860,18,1,170.32,170.32,170.32,15.663030303030302
14861,51,1,125.79,125.79,125.79,25.146666666666665
14862,25,2,841.2,420.6,841.2,17.33263888888889
14863,28,1,266.76,266.76,266.76,26.421818181818182
14865,6,2,52.2,26.1,52.2,13.84
14866,10,12,14389.9,1199.1583333333333,14389.9,145.678569023569
14867,185,3,710.28,236.76,710.28,19.311481481481483
14868,2,8,2953.59,369.19875,2953.59,20.313125
14869,8,2,725.7,362.85,725.7,10.26924882629108
14870,261,1,327.25,327.25,327.25,25.40576923076923
14871,2,4,522.38,130.595,522.38,5.2110204081632645
14873,209,1,519.68,519.68,519.68,18.881428571428568
14875,107,2,1465.32,732.66,1465.32,30.791560283687943
14878,12,9,1485.54,165.06,1485.54,12.059260752688171
14880,76,3,706.19,235.39666666666668,706.19,15.021063829787234
14881,19,1,255.4,255.4,255.4,15.51450980392157
14882,26,2,589.7,294.85,589.7,49.17727272727273
14883,18,6,761.59,126.93166666666667,761.59,14.52056603773585
14885,131,1,765.3199999999999,765.3199999999999,765.3199999999999,47.59688888888889
14886,252,1,364.8,364.8,364.8,21.66574074074074
14887,78,1,1862.0,1862.0,1862.0,270.61111111111114
14888,206,1,369.2,369.2,369.2,18.46
14889,335,1,135.9,135.9,135.9,13.305000000000001
14890,253,1,125.65,125.65,125.65,16.364285714285717
14891,147,2,554.38,277.19,554.38,16.708484848484847
14893,9,2,1237.8500000000001,618.9250000000001,1237.8500000000001,16.900114155251142
14894,84,1,655.75,655.75,655.75,29.15521739130435
14895,7,20,11138.710000000001,556.9355,11138.710000000001,22.36761044176706
14896,204,2,468.77000000000004,234.38500000000002,468.77000000000004,11.035852713178295
14897,7,4,1366.38,341.595,1366.38,24.661454545454546
14898,22,6,1303.52,217.25333333333333,1303.52,11.423520114942527
14901,10,9,1421.29,157.92111111111112,1421.29,14.794253472222222
14902,25,1,332.66,332.66,332.66,16.5955
14903,20,5,2810.63,562.126,2810.63,7.921281690140846
14904,1,2,1025.44,512.72,1025.44,14.940386473429953
14905,157,2,616.15,308.075,616.15,39.044117647058826
14907,2,7,3501.1,500.15714285714284,3501.1,21.466818181818184
14908,73,1,277.8,277.8,277.8,27.514814814814816
14910,2,4,434.35,108.5875,434.35,14.540555555555557
14911,0,201,143825.06,715.5475621890547,143825.06,25.34693861967697
14912,16,2,867.85,433.925,867.85,31.801111111111112
14913,35,4,1227.43,306.8575,1227.43,14.061264367816094
14915,90,2,307.48,153.74,307.48,24.102222222222224
14916,70,4,1268.98,317.245,1268.98,16.415324675324673
14918,115,2,1610.15,805.075,1610.15,35.16911111111111
14920,212,2,977.77,488.885,977.77,17.170087719298248
14921,29,2,1316.07,658.035,1316.07,16.999615384615385
14923,50,1,749.1,749.1,749.1,17.29340909090909
14924,245,1,310.05,310.05,310.05,33.80166666666666
14929,31,1,223.88,223.88,223.88,19.896363636363635
14930,108,3,2372.86,790.9533333333334,2372.86,18.827161458333332
14931,4,5,1257.68,251.536,1257.68,29.397073170731705
14932,365,1,363.53,363.53,363.53,20.04686274509804
14934,81,2,1890.94,945.47,1890.94,22.01425287356322
14935,296,1,1784.71,1784.71,1784.71,163.50633333333332
14936,33,8,8137.02,1017.1275,8137.02,22.35211538461538
14937,56,3,1621.88,540.6266666666667,1621.88,44.650588235294116
14944,29,12,5900.25,491.6875,5900.25,34.602235294117655
14946,13,1,100.9,100.9,100.9,33.34444444444444
14947,71,2,290.82,145.41,290.82,20.694285714285712
14948,22,6,1101.97,183.66166666666666,1101.97,17.533650793650796
14950,18,1,371.2,371.2,371.2,19.61122807017544
14951,78,1,311.69,311.69,311.69,14.733500000000001
14952,59,11,8099.49,736.3172727272727,8099.49,59.38471014492754
14953,24,1,289.82,289.82,289.82,5.057484848484849
14954,11,1,336.17,336.17,336.17,3.9633529411764696
14957,252,1,58.49,58.49,58.49,4.595
14958,146,3,499.68,166.56,499.68,11.905873015873016
14959,63,4,695.42,173.855,695.42,11.401186440677966
14960,7,2,221.27,110.635,221.27,10.319876543209876
14961,10,9,7044.68,782.7422222222223,7044.68,22.857500000000005
14962,270,1,126.7,126.7,126.7,27.37166666666667
14963,9,5,1487.8,297.56,1487.8,7.279090909090911
14964,246,1,206.21,206.21,206.21,11.396410256410256
14965,95,2,599.0,299.5,599.0,6.5491967871485945
14966,14,1,191.32,191.32,191.32,5.085175438596491
14967,49,1,463.8,463.8,463.8,50.46666666666667
14968,29,1,147.59,147.59,147.59,4.018198198198198
14970,67,4,1592.06,398.015,1592.06,46.728235294117646
14971,34,3,1116.57,372.19,1116.57,6.946062500000001
14972,127,1,114.77,114.77,114.77,6.820092592592593
14973,106,3,1314.45,438.15000000000003,1314.45,37.8509375
14974,36,1,114.39,114.39,114.39,5.414603174603174
14975,56,1,279.94,279.94,279.94,25.25060606060606
14976,56,7,790.86,112.98,790.86,10.95627314814815
14978,71,5,1931.42,386.284,1931.42,8.917106481481483
14981,245,1,102.12,102.12,102.12,13.8325
14984,18,2,213.27,106.635,213.27,5.1015040650406505
14985,197,2,296.75,148.375,296.75,3.307892720306514
14987,15,2,326.4,163.2,326.4,81.6
14988,211,1,334.54,334.54,334.54,7.974958333333333
14995,38,2,233.23000000000002,116.61500000000001,233.23000000000002,3.739289617486339
14997,45,3,546.1999999999999,182.06666666666663,546.1999999999999,20.978205128205126
14998,169,2,429.87,214.935,429.87,5.707377777777778
15000,47,1,490.52,490.52,490.52,6.488463203463204
15002,115,4,1641.76,410.44,1641.76,14.345666666666666
15004,146,1,1246.32,1246.32,1246.32,7.798502109704644
15005,15,28,6316.57,225.5917857142857,6316.57,5.645942806076853
15006,50,1,502.09,502.09,502.09,3.509305555555555
15007,158,1,156.91,156.91,156.91,11.850833333333334
15009,11,3,1261.78,420.5933333333333,1261.78,6.966510989010989
15010,35,1,308.94,308.94,308.94,15.820333333333334
15012,53,2,423.04,211.52,423.04,3.3145703125
15014,42,2,260.17,130.085,260.17,7.902333333333328
15016,172,1,170.04,170.04,170.04,8.611583333333334
15017,33,1,125.58,125.58,125.58,6.237333333333334
15018,38,3,496.21,165.40333333333334,496.21000000000004,16.996182795698925
15019,266,1,266.0,266.0,266.0,3.766190476190476
15021,8,9,1914.82,212.75777777777776,1914.82,4.070134180790961
15022,11,4,905.04,226.26,905.04,6.719185185185187
15023,2,11,6802.76,618.4327272727273,6802.76,12.107327995255034
15024,9,10,1661.33,166.13299999999998,1661.33,10.787655913978494
15025,32,1,377.01,377.01,377.01,5.213865740740741
15026,79,3,469.0,156.33333333333334,469.0,7.527595628415301
